,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
18495,2020-02-29,中国,CN,湖南省,430000,株洲市,430200,80,0,62,0
18496,2020-02-29,中国,CN,湖南省,430000,湘潭市,430300,36,0,33,0
18497,2020-02-29,中国,CN,湖南省,430000,衡阳市,430400,48,0,46,0
18498,2020-02-29,中国,CN,湖南省,430000,邵阳市,430500,102,0,95,1
18499,2020-02-29,中国,CN,湖南省,430000,岳阳市,430600,156,0,115,1
18500,2020-02-29,中国,CN,湖南省,430000,常德市,430700,82,0,72,0
18501,2020-02-29,中国,CN,湖南省,430000,张家界市,430800,5,0,5,0
18502,2020-02-29,中国,CN,湖南省,430000,益阳市,430900,60,0,59,0
18503,2020-02-29,中国,CN,湖南省,430000,郴州市,431000,39,0,35,0
18504,2020-02-29,中国,CN,湖南省,430000,永州市,431100,44,0,42,0
18505,2020-02-29,中国,CN,湖南省,430000,怀化市,431200,40,0,40,0
18506,2020-02-29,中国,CN,湖南省,430000,娄底市,431300,76,0,60,0
18507,2020-02-29,中国,CN,湖南省,430000,湘西土家族苗族自治州,433100,8,0,8,0
18508,2020-02-29,中国,CN,广东省,440000,,,1349,0,1009,7
18509,2020-02-29,中国,CN,广东省,440000,未公布来源,,0,0,21,0
18510,2020-02-29,中国,CN,广东省,440000,广州市,440100,346,0,248,1
18511,2020-02-29,中国,CN,广东省,440000,韶关市,440200,10,0,9,0
18512,2020-02-29,中国,CN,广东省,440000,深圳市,440300,417,0,299,3
18513,2020-02-29,中国,CN,广东省,440000,珠海市,440400,98,0,71,1
18514,2020-02-29,中国,CN,广东省,440000,汕头市,440500,25,0,22,0
18515,2020-02-29,中国,CN,广东省,440000,佛山市,440600,84,0,47,0
18516,2020-02-29,中国,CN,广东省,440000,江门市,440700,23,0,13,0
18517,2020-02-29,中国,CN,广东省,440000,湛江市,440800,22,0,17,0
18518,2020-02-29,中国,CN,广东省,440000,茂名市,440900,14,0,9,0
18519,2020-02-29,中国,CN,广东省,440000,肇庆市,441200,19,0,13,1
18520,2020-02-29,中国,CN,广东省,440000,惠州市,441300,62,0,58,0
18521,2020-02-29,中国,CN,广东省,440000,梅州市,441400,16,0,12,0
18522,2020-02-29,中国,CN,广东省,440000,汕尾市,441500,5,0,5,0
18523,2020-02-29,中国,CN,广东省,440000,河源市,441600,4,0,4,0
18524,2020-02-29,中国,CN,广东省,440000,阳江市,441700,14,0,11,0
18525,2020-02-29,中国,CN,广东省,440000,清远市,441800,12,0,12,0
18526,2020-02-29,中国,CN,广东省,440000,东莞市,441900,99,0,63,1
18527,2020-02-29,中国,CN,广东省,440000,中山市,442000,66,0,58,0
18528,2020-02-29,中国,CN,广东省,440000,潮州市,445100,5,0,5,0
18529,2020-02-29,中国,CN,广东省,440000,揭阳市,445200,8,0,6,0
18530,2020-02-29,中国,CN,广东省,440000,云浮市,445300,0,0,0,0
18531,2020-02-29,中国,CN,广西壮族自治区,450000,,,252,0,179,2
18532,2020-02-29,中国,CN,广西壮族自治区,450000,南宁市,450100,55,0,50,0
18533,2020-02-29,中国,CN,广西壮族自治区,450000,柳州市,450200,24,0,15,0
18534,2020-02-29,中国,CN,广西壮族自治区,450000,桂林市,450300,32,0,24,0
18535,2020-02-29,中国,CN,广西壮族自治区,450000,梧州市,450400,5,0,5,0
18536,2020-02-29,中国,CN,广西壮族自治区,450000,北海市,450500,44,0,33,1
18537,2020-02-29,中国,CN,广西壮族自治区,450000,防城港市,450600,19,0,10,0
18538,2020-02-29,中国,CN,广西壮族自治区,450000,钦州市,450700,8,0,7,0
18539,2020-02-29,中国,CN,广西壮族自治区,450000,贵港市,450800,8,0,6,0
18540,2020-02-29,中国,CN,广西壮族自治区,450000,玉林市,450900,11,0,7,0
18541,2020-02-29,中国,CN,广西壮族自治区,450000,百色市,451000,3,0,3,0
18542,2020-02-29,中国,CN,广西壮族自治区,450000,贺州市,451100,4,0,4,0
18543,2020-02-29,中国,CN,广西壮族自治区,450000,河池市,451200,28,0,8,1
18544,2020-02-29,中国,CN,广西壮族自治区,450000,来宾市,451300,11,0,4,0
18545,2020-02-29,中国,CN,广西壮族自治区,450000,崇左市,451400,0,0,0,0
18546,2020-02-29,中国,CN,海南省,460000,,,168,0,148,5
18547,2020-02-29,中国,CN,海南省,460000,未公布来源,,0,0,2,0
18548,2020-02-29,中国,CN,海南省,460000,海口市,460100,39,0,31,0
18549,2020-02-29,中国,CN,海南省,460000,三亚市,460200,54,0,52,1
18550,2020-02-29,中国,CN,海南省,460000,三沙市,460300,0,0,0,0
18551,2020-02-29,中国,CN,海南省,460000,儋州市,460400,15,0,12,1
18552,2020-02-29,中国,CN,海南省,460000,五指山市,469001,0,0,0,0
18553,2020-02-29,中国,CN,海南省,460000,琼海市,469002,6,0,5,1
18554,2020-02-29,中国,CN,海南省,460000,文昌市,469005,3,0,3,0
18555,2020-02-29,中国,CN,海南省,460000,万宁市,469006,13,0,12,0
18556,2020-02-29,中国,CN,海南省,460000,东方市,469007,3,0,2,0
18557,2020-02-29,中国,CN,海南省,460000,定安县,469021,3,0,2,1
18558,2020-02-29,中国,CN,海南省,460000,屯昌县,469022,0,0,0,0
18559,2020-02-29,中国,CN,海南省,460000,澄迈县,469023,9,0,7,1
18560,2020-02-29,中国,CN,海南省,460000,临高县,469024,6,0,6,0
18561,2020-02-29,中国,CN,海南省,460000,白沙黎族自治县,469025,0,0,0,0
18562,2020-02-29,中国,CN,海南省,460000,昌江黎族自治县,469026,7,0,5,0
18563,2020-02-29,中国,CN,海南省,460000,乐东黎族自治县,469027,2,0,2,0
18564,2020-02-29,中国,CN,海南省,460000,陵水黎族自治县,469028,4,0,4,0
18565,2020-02-29,中国,CN,海南省,460000,保亭黎族苗族自治县,469029,3,0,1,0
18566,2020-02-29,中国,CN,海南省,460000,琼中黎族苗族自治县,469030,1,0,1,0
18567,2020-02-29,中国,CN,重庆市,500000,,,576,0,438,6
18568,2020-02-29,中国,CN,重庆市,500000,万盛经开区,,1,0,0,0
18569,2020-02-29,中国,CN,重庆市,500000,两江新区,,17,0,14,0
18570,2020-02-29,中国,CN,重庆市,500000,高新区,,4,0,4,0
18571,2020-02-29,中国,CN,重庆市,500000,万州区,500101,118,0,84,4
18572,2020-02-29,中国,CN,重庆市,500000,涪陵区,500102,5,0,3,0
18573,2020-02-29,中国,CN,重庆市,500000,渝中区,500103,20,0,17,0
18574,2020-02-29,中国,CN,重庆市,500000,大渡口区,500104,7,0,6,0
18575,2020-02-29,中国,CN,重庆市,500000,江北区,500105,28,0,19,0
18576,2020-02-29,中国,CN,重庆市,500000,沙坪坝区,500106,9,0,3,0
18577,2020-02-29,中国,CN,重庆市,500000,九龙坡区,500107,21,0,15,1
18578,2020-02-29,中国,CN,重庆市,500000,南岸区,500108,15,0,8,0
18579,2020-02-29,中国,CN,重庆市,500000,北碚区,500109,0,0,0,0
18580,2020-02-29,中国,CN,重庆市,500000,綦江区,500110,23,0,14,0
18581,2020-02-29,中国,CN,重庆市,500000,大足区,500111,14,0,10,0
18582,2020-02-29,中国,CN,重庆市,500000,渝北区,500112,17,0,15,0
18583,2020-02-29,中国,CN,重庆市,500000,巴南区,500113,6,0,3,0
18584,2020-02-29,中国,CN,重庆市,500000,黔江区,500114,2,0,2,0
18585,2020-02-29,中国,CN,重庆市,500000,长寿区,500115,22,0,14,0
18586,2020-02-29,中国,CN,重庆市,500000,江津区,500116,4,0,4,0
18587,2020-02-29,中国,CN,重庆市,500000,合川区,500117,23,0,15,0
18588,2020-02-29,中国,CN,重庆市,500000,永川区,500118,5,0,5,0
18589,2020-02-29,中国,CN,重庆市,500000,南川区,500119,0,0,0,0
18590,2020-02-29,中国,CN,重庆市,500000,璧山区,500120,9,0,9,0
18591,2020-02-29,中国,CN,重庆市,500000,铜梁区,500151,10,0,7,0
18592,2020-02-29,中国,CN,重庆市,500000,潼南区,500152,18,0,8,0
18593,2020-02-29,中国,CN,重庆市,500000,荣昌区,500153,9,0,7,0
18594,2020-02-29,中国,CN,重庆市,500000,开州区,500154,21,0,19,1
18595,2020-02-29,中国,CN,重庆市,500000,梁平区,500155,4,0,4,0
18596,2020-02-29,中国,CN,重庆市,500000,武隆区,500156,1,0,1,0
18597,2020-02-29,中国,CN,重庆市,500000,城口县,500229,2,0,2,0
18598,2020-02-29,中国,CN,重庆市,500000,丰都县,500230,10,0,6,0
18599,2020-02-29,中国,CN,重庆市,500000,垫江县,500231,20,0,12,0
18600,2020-02-29,中国,CN,重庆市,500000,忠县,500233,21,0,18,0
18601,2020-02-29,中国,CN,重庆市,500000,云阳县,500235,25,0,22,0
18602,2020-02-29,中国,CN,重庆市,500000,奉节县,500236,22,0,17,0
18603,2020-02-29,中国,CN,重庆市,500000,巫山县,500237,10,0,8,0
18604,2020-02-29,中国,CN,重庆市,500000,巫溪县,500238,14,0,12,0
18605,2020-02-29,中国,CN,重庆市,500000,石柱土家族自治县,500240,15,0,12,0
18606,2020-02-29,中国,CN,重庆市,500000,秀山土家族苗族自治县,500241,1,0,1,0
18607,2020-02-29,中国,CN,重庆市,500000,酉阳土家族苗族自治县,500242,1,0,1,0
18608,2020-02-29,中国,CN,重庆市,500000,彭水苗族土家族自治县,500243,2,0,1,0
18609,2020-02-29,中国,CN,四川省,510000,,,538,0,363,3
18610,2020-02-29,中国,CN,四川省,510000,成都市,510100,143,0,88,3
18611,2020-02-29,中国,CN,四川省,510000,自贡市,510300,9,0,9,0
18612,2020-02-29,中国,CN,四川省,510000,攀枝花市,510400,16,0,16,0
18613,2020-02-29,中国,CN,四川省,510000,泸州市,510500,24,0,20,0
18614,2020-02-29,中国,CN,四川省,510000,德阳市,510600,18,0,10,0
18615,2020-02-29,中国,CN,四川省,510000,绵阳市,510700,22,0,15,0
18616,2020-02-29,中国,CN,四川省,510000,广元市,510800,6,0,6,0
18617,2020-02-29,中国,CN,四川省,510000,遂宁市,510900,17,0,15,0
18618,2020-02-29,中国,CN,四川省,510000,内江市,511000,22,0,18,0
18619,2020-02-29,中国,CN,四川省,510000,乐山市,511100,3,0,3,0
18620,2020-02-29,中国,CN,四川省,510000,南充市,511300,39,0,23,0
18621,2020-02-29,中国,CN,四川省,510000,眉山市,511400,8,0,7,0
18622,2020-02-29,中国,CN,四川省,510000,宜宾市,511500,12,0,10,0
18623,2020-02-29,中国,CN,四川省,510000,广安市,511600,30,0,23,0
18624,2020-02-29,中国,CN,四川省,510000,达州市,511700,42,0,26,0
18625,2020-02-29,中国,CN,四川省,510000,雅安市,511800,7,0,6,0
18626,2020-02-29,中国,CN,四川省,510000,巴中市,511900,24,0,12,0
18627,2020-02-29,中国,CN,四川省,510000,资阳市,512000,4,0,2,0
18628,2020-02-29,中国,CN,四川省,510000,阿坝藏族羌族自治州,513200,1,0,1,0
18629,2020-02-29,中国,CN,四川省,510000,甘孜藏族自治州,513300,78,0,31,0
18630,2020-02-29,中国,CN,四川省,510000,凉山彝族自治州,513400,13,0,10,0
18631,2020-02-29,中国,CN,贵州省,520000,,,146,0,112,2
18632,2020-02-29,中国,CN,贵州省,520000,贵阳市,520100,36,0,27,1
18633,2020-02-29,中国,CN,贵州省,520000,六盘水市,520200,10,0,8,1
18634,2020-02-29,中国,CN,贵州省,520000,遵义市,520300,32,0,19,0
18635,2020-02-29,中国,CN,贵州省,520000,安顺市,520400,4,0,4,0
18636,2020-02-29,中国,CN,贵州省,520000,毕节市,520500,23,0,15,0
18637,2020-02-29,中国,CN,贵州省,520000,铜仁市,520600,10,0,10,0
18638,2020-02-29,中国,CN,贵州省,520000,黔西南布依族苗族自治州,522300,4,0,4,0
18639,2020-02-29,中国,CN,贵州省,520000,黔东南苗族侗族自治州,522600,10,0,10,0
18640,2020-02-29,中国,CN,贵州省,520000,黔南布依族苗族自治州,522700,17,0,15,0
18641,2020-02-29,中国,CN,云南省,530000,,,174,0,157,2
18642,2020-02-29,中国,CN,云南省,530000,昆明市,530100,53,0,48,0
18643,2020-02-29,中国,CN,云南省,530000,曲靖市,530300,13,0,12,0
18644,2020-02-29,中国,CN,云南省,530000,玉溪市,530400,14,0,12,1
18645,2020-02-29,中国,CN,云南省,530000,保山市,530500,9,0,8,0
18646,2020-02-29,中国,CN,云南省,530000,昭通市,530600,25,0,20,0
18647,2020-02-29,中国,CN,云南省,530000,丽江市,530700,7,0,7,0
18648,2020-02-29,中国,CN,云南省,530000,普洱市,530800,4,0,4,0
18649,2020-02-29,中国,CN,云南省,530000,临沧市,530900,1,0,1,0
18650,2020-02-29,中国,CN,云南省,530000,楚雄彝族自治州,532300,4,0,4,0
18651,2020-02-29,中国,CN,云南省,530000,红河哈尼族彝族自治州,532500,9,0,8,0
18652,2020-02-29,中国,CN,云南省,530000,文山壮族苗族自治州,532600,2,0,2,0
18653,2020-02-29,中国,CN,云南省,530000,西双版纳傣族自治州,532800,15,0,14,1
18654,2020-02-29,中国,CN,云南省,530000,大理白族自治州,532900,13,0,13,0
18655,2020-02-29,中国,CN,云南省,530000,德宏傣族景颇族自治州,533100,5,0,4,0
18656,2020-02-29,中国,CN,云南省,530000,怒江傈僳族自治州,533300,0,0,0,0
18657,2020-02-29,中国,CN,云南省,530000,迪庆藏族自治州,533400,0,0,0,0
18658,2020-02-29,中国,CN,西藏自治区,540000,,,1,0,1,0
18659,2020-02-29,中国,CN,西藏自治区,540000,拉萨市,540100,1,0,1,0
18660,2020-02-29,中国,CN,西藏自治区,540000,日喀则市,540200,0,0,0,0
18661,2020-02-29,中国,CN,西藏自治区,540000,昌都市,540300,0,0,0,0
18662,2020-02-29,中国,CN,西藏自治区,540000,林芝市,540400,0,0,0,0
18663,2020-02-29,中国,CN,西藏自治区,540000,山南市,540500,0,0,0,0
18664,2020-02-29,中国,CN,西藏自治区,540000,那曲市,540600,0,0,0,0
18665,2020-02-29,中国,CN,西藏自治区,540000,阿里地区,542500,0,0,0,0
18666,2020-02-29,中国,CN,陕西省,610000,,,245,0,207,1
18667,2020-02-29,中国,CN,陕西省,610000,未公布来源,,0,0,5,0
18668,2020-02-29,中国,CN,陕西省,610000,杨凌示范区,,1,0,1,0
18669,2020-02-29,中国,CN,陕西省,610000,西安市,610100,120,0,100,1
18670,2020-02-29,中国,CN,陕西省,610000,铜川市,610200,8,0,6,0
18671,2020-02-29,中国,CN,陕西省,610000,宝鸡市,610300,13,0,12,0
18672,2020-02-29,中国,CN,陕西省,610000,咸阳市,610400,17,0,16,0
18673,2020-02-29,中国,CN,陕西省,610000,渭南市,610500,15,0,9,0
18674,2020-02-29,中国,CN,陕西省,610000,韩城市,610581,1,0,1,0
18675,2020-02-29,中国,CN,陕西省,610000,延安市,610600,8,0,8,0
18676,2020-02-29,中国,CN,陕西省,610000,汉中市,610700,26,0,22,0
18677,2020-02-29,中国,CN,陕西省,610000,榆林市,610800,3,0,3,0
18678,2020-02-29,中国,CN,陕西省,610000,安康市,610900,26,0,23,0
18679,2020-02-29,中国,CN,陕西省,610000,商洛市,611000,7,0,6,0
18680,2020-02-29,中国,CN,甘肃省,620000,,,91,0,82,2
18681,2020-02-29,中国,CN,甘肃省,620000,兰州市,620100,36,0,32,2
18682,2020-02-29,中国,CN,甘肃省,620000,嘉峪关市,620200,0,0,0,0
18683,2020-02-29,中国,CN,甘肃省,620000,金昌市,620300,1,0,1,0
18684,2020-02-29,中国,CN,甘肃省,620000,白银市,620400,4,0,4,0
18685,2020-02-29,中国,CN,甘肃省,620000,天水市,620500,12,0,12,0
18686,2020-02-29,中国,CN,甘肃省,620000,武威市,620600,0,0,0,0
18687,2020-02-29,中国,CN,甘肃省,620000,张掖市,620700,2,0,2,0
18688,2020-02-29,中国,CN,甘肃省,620000,平凉市,620800,9,0,6,0
18689,2020-02-29,中国,CN,甘肃省,620000,酒泉市,620900,0,0,0,0
18690,2020-02-29,中国,CN,甘肃省,620000,庆阳市,621000,3,0,2,0
18691,2020-02-29,中国,CN,甘肃省,620000,定西市,621100,9,0,8,0
18692,2020-02-29,中国,CN,甘肃省,620000,陇南市,621200,4,0,4,0
18693,2020-02-29,中国,CN,甘肃省,620000,临夏回族自治州,622900,3,0,3,0
18694,2020-02-29,中国,CN,甘肃省,620000,甘南藏族自治州,623000,8,0,8,0
18695,2020-02-29,中国,CN,青海省,630000,,,18,0,18,0
18696,2020-02-29,中国,CN,青海省,630000,西宁市,630100,15,0,15,0
18697,2020-02-29,中国,CN,青海省,630000,海东市,630200,0,0,0,0
18698,2020-02-29,中国,CN,青海省,630000,海北藏族自治州,632200,3,0,3,0
18699,2020-02-29,中国,CN,青海省,630000,黄南藏族自治州,632300,0,0,0,0
18700,2020-02-29,中国,CN,青海省,630000,海南藏族自治州,632500,0,0,0,0
18701,2020-02-29,中国,CN,青海省,630000,果洛藏族自治州,632600,0,0,0,0
18702,2020-02-29,中国,CN,青海省,630000,玉树藏族自治州,632700,0,0,0,0
18703,2020-02-29,中国,CN,青海省,630000,海西蒙古族藏族自治州,632800,0,0,0,0
18704,2020-02-29,中国,CN,宁夏回族自治区,640000,,,73,0,69,0
18705,2020-02-29,中国,CN,宁夏回族自治区,640000,宁东管委会,,1,0,1,0
18706,2020-02-29,中国,CN,宁夏回族自治区,640000,银川市,640100,34,0,32,0
18707,2020-02-29,中国,CN,宁夏回族自治区,640000,石嘴山市,640200,1,0,1,0
18708,2020-02-29,中国,CN,宁夏回族自治区,640000,吴忠市,640300,28,0,27,0
18709,2020-02-29,中国,CN,宁夏回族自治区,640000,固原市,640400,5,0,5,0
18710,2020-02-29,中国,CN,宁夏回族自治区,640000,中卫市,640500,4,0,3,0
18711,2020-02-29,中国,CN,新疆维吾尔自治区,650000,,,76,0,62,3
18712,2020-02-29,中国,CN,新疆维吾尔自治区,650000,第七师,,1,0,1,0
18713,2020-02-29,中国,CN,新疆维吾尔自治区,650000,第九师,,4,0,2,1
18714,2020-02-29,中国,CN,新疆维吾尔自治区,650000,第十二师,,3,0,3,0
18715,2020-02-29,中国,CN,新疆维吾尔自治区,650000,第四师,,10,0,6,1
18716,2020-02-29,中国,CN,新疆维吾尔自治区,650000,乌鲁木齐市,650100,23,0,16,0
18717,2020-02-29,中国,CN,新疆维吾尔自治区,650000,克拉玛依市,650200,0,0,0,0
18718,2020-02-29,中国,CN,新疆维吾尔自治区,650000,吐鲁番市,650400,3,0,1,0
18719,2020-02-29,中国,CN,新疆维吾尔自治区,650000,哈密市,650500,0,0,0,0
18720,2020-02-29,中国,CN,新疆维吾尔自治区,650000,昌吉回族自治州,652300,4,0,3,0
18721,2020-02-29,中国,CN,新疆维吾尔自治区,650000,博尔塔拉蒙古自治州,652700,0,0,0,0
18722,2020-02-29,中国,CN,新疆维吾尔自治区,650000,巴音郭楞蒙古自治州,652800,3,0,3,0
18723,2020-02-29,中国,CN,新疆维吾尔自治区,650000,阿克苏地区,652900,1,0,1,0
18724,2020-02-29,中国,CN,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,0,0,0,0
18725,2020-02-29,中国,CN,新疆维吾尔自治区,650000,喀什地区,653100,0,0,0,0
18726,2020-02-29,中国,CN,新疆维吾尔自治区,650000,和田地区,653200,0,0,0,0
18727,2020-02-29,中国,CN,新疆维吾尔自治区,650000,伊犁哈萨克自治州,654000,18,0,12,0
18728,2020-02-29,中国,CN,新疆维吾尔自治区,650000,塔城地区,654200,0,0,0,0
18729,2020-02-29,中国,CN,新疆维吾尔自治区,650000,阿勒泰地区,654300,0,0,0,0
18730,2020-02-29,中国,CN,新疆维吾尔自治区,650000,石河子市,659001,4,0,2,1
18731,2020-02-29,中国,CN,新疆维吾尔自治区,650000,阿拉尔市,659002,0,0,0,0
18732,2020-02-29,中国,CN,新疆维吾尔自治区,650000,图木舒克市,659003,0,0,0,0
18733,2020-02-29,中国,CN,新疆维吾尔自治区,650000,五家渠市,659004,2,0,2,0
18734,2020-02-29,中国,CN,新疆维吾尔自治区,650000,北屯市,659005,0,0,0,0
18735,2020-02-29,中国,CN,新疆维吾尔自治区,650000,铁门关市,659006,0,0,0,0
18736,2020-02-29,中国,CN,新疆维吾尔自治区,650000,双河市,659007,0,0,0,0
18737,2020-02-29,中国,CN,新疆维吾尔自治区,650000,可克达拉市,659008,0,0,0,0
18738,2020-02-29,中国,CN,新疆维吾尔自治区,650000,昆玉市,659009,0,0,0,0
18739,2020-02-29,中国,CN,台湾省,710000,,,39,0,9,1
18740,2020-02-29,中国,CN,台湾省,710000,台湾,,39,0,9,1
18741,2020-02-29,中国,CN,香港特别行政区,810000,,,95,0,33,2
18742,2020-02-29,中国,CN,香港特别行政区,810000,香港,,94,0,30,2
18743,2020-02-29,中国,CN,澳门特别行政区,820000,,,10,0,8,0
18744,2020-02-29,中国,CN,澳门特别行政区,820000,澳门,,10,0,8,0
18745,2020-02-29,德国,DE,,,,,66,0,16,0
18746,2020-02-29,丹麦,DK,,,,,3,0,0,0
18747,2020-02-29,阿尔及利亚,DZ,,,,,1,0,0,0
18748,2020-02-29,爱沙尼亚,EE,,,,,1,0,0,0
18749,2020-02-29,埃及,EG,,,,,1,0,1,0
18750,2020-02-29,西班牙,ES,,,,,41,0,2,0
18751,2020-02-29,芬兰,FI,,,,,3,0,1,0
18752,2020-02-29,法国,FR,,,,,73,0,12,2
18753,2020-02-29,英国,GB,,,,,23,0,8,0
18754,2020-02-29,格鲁吉亚,GE,,,,,3,0,0,0
18755,2020-02-29,希腊,GR,,,,,4,0,0,0
18756,2020-02-29,克罗地亚,HR,,,,,5,0,0,0
18757,2020-02-29,以色列,IL,,,,,9,0,0,0
18758,2020-02-29,印度,IN,,,,,3,0,3,0
18759,2020-02-29,伊拉克,IQ,,,,,8,0,0,0
18760,2020-02-29,伊朗,IR,,,,,593,0,123,43
18761,2020-02-29,冰岛,IS,,,,,1,0,0,0
18762,2020-02-29,意大利,IT,,,,,889,0,46,21
18763,2020-02-29,日本,JP,,,,,947,0,44,11
18764,2020-02-29,柬埔寨,KH,,,,,1,0,1,0
18765,2020-02-29,韩国,KR,,,,,3150,0,27,17
18766,2020-02-29,科威特,KW,,,,,45,0,0,0
18767,2020-02-29,黎巴嫩,LB,,,,,3,0,0,0
18768,2020-02-29,斯里兰卡,LK,,,,,1,0,1,0
18769,2020-02-29,立陶宛,LT,,,,,1,0,0,0
18770,2020-02-29,摩纳哥,MC,,,,,1,0,0,0
18771,2020-02-29,北马其顿,MK,,,,,1,0,0,0
18772,2020-02-29,墨西哥,MX,,,,,3,0,0,0
18773,2020-02-29,马来西亚,MY,,,,,25,0,22,0
18774,2020-02-29,尼日利亚,NG,,,,,1,0,0,0
18775,2020-02-29,荷兰,NL,,,,,4,0,0,0
18776,2020-02-29,挪威,NO,,,,,7,0,0,0
18777,2020-02-29,尼泊尔,NP,,,,,1,0,1,0
18778,2020-02-29,新西兰,NZ,,,,,1,0,0,0
18779,2020-02-29,阿曼,OM,,,,,6,0,0,0
18780,2020-02-29,菲律宾,PH,,,,,3,0,1,1
18781,2020-02-29,巴基斯坦,PK,,,,,2,0,0,0
18782,2020-02-29,卡塔尔,QA,,,,,1,0,0,0
18783,2020-02-29,罗马尼亚,RO,,,,,3,0,0,0
18784,2020-02-29,俄罗斯,RU,,,,,5,0,2,0
18785,2020-02-29,瑞典,SE,,,,,12,0,0,0
18786,2020-02-29,新加坡,SG,,,,,102,0,69,0
18787,2020-02-29,圣马力诺,SM,,,,,1,0,0,0
18788,2020-02-29,泰国,TH,,,,,42,0,28,0
18789,2020-02-29,美国,US,,,,,64,0,3,0
18790,2020-02-29,越南,VN,,,,,16,0,16,0
18791,2020-03-01,阿联酋,AE,,,,,21,0,5,0
18792,2020-03-01,阿富汗,AF,,,,,1,0,0,0
18793,2020-03-01,亚美尼亚,AM,,,,,1,0,0,0
18794,2020-03-01,奥地利,AT,,,,,10,0,0,0
18795,2020-03-01,澳大利亚,AU,,,,,25,0,15,1
18796,2020-03-01,阿塞拜疆,AZ,,,,,3,0,0,0
18797,2020-03-01,比利时,BE,,,,,2,0,1,0
18798,2020-03-01,巴林,BH,,,,,41,0,0,0
18799,2020-03-01,巴西,BR,,,,,2,0,0,0
18800,2020-03-01,白俄罗斯,BY,,,,,1,0,0,0
18801,2020-03-01,加拿大,CA,,,,,20,0,4,0
18802,2020-03-01,瑞士,CH,,,,,24,0,0,0
18803,2020-03-01,中国,CN,,,,,80174,715,44518,2915
18804,2020-03-01,中国,CN,北京市,110000,,,414,0,282,8
18805,2020-03-01,中国,CN,北京市,110000,境外输入,,2,0,0,0
18806,2020-03-01,中国,CN,北京市,110000,外地来京,,25,0,2,0
18807,2020-03-01,中国,CN,北京市,110000,未公布来源,,0,0,257,8
18808,2020-03-01,中国,CN,北京市,110000,东城区,110101,13,0,0,0
18809,2020-03-01,中国,CN,北京市,110000,西城区,110102,53,0,0,0
18810,2020-03-01,中国,CN,北京市,110000,朝阳区,110105,71,0,0,0
18811,2020-03-01,中国,CN,北京市,110000,丰台区,110106,42,0,0,0
18812,2020-03-01,中国,CN,北京市,110000,石景山区,110107,14,0,1,0
18813,2020-03-01,中国,CN,北京市,110000,海淀区,110108,62,0,0,0
18814,2020-03-01,中国,CN,北京市,110000,门头沟区,110109,3,0,0,0
18815,2020-03-01,中国,CN,北京市,110000,房山区,110111,16,0,0,0
18816,2020-03-01,中国,CN,北京市,110000,通州区,110112,19,0,0,0
18817,2020-03-01,中国,CN,北京市,110000,顺义区,110113,10,0,0,0
18818,2020-03-01,中国,CN,北京市,110000,昌平区,110114,29,0,0,0
18819,2020-03-01,中国,CN,北京市,110000,大兴区,110115,39,0,16,0
18820,2020-03-01,中国,CN,北京市,110000,怀柔区,110116,7,0,0,0
18821,2020-03-01,中国,CN,北京市,110000,平谷区,110117,0,0,0,0
18822,2020-03-01,中国,CN,北京市,110000,密云区,110118,7,0,0,0
18823,2020-03-01,中国,CN,北京市,110000,延庆区,110119,1,0,0,0
18824,2020-03-01,中国,CN,天津市,120000,,,136,0,111,3
18825,2020-03-01,中国,CN,天津市,120000,外地来津,,6,0,6,0
18826,2020-03-01,中国,CN,天津市,120000,未公布来源,,0,0,2,0
18827,2020-03-01,中国,CN,天津市,120000,和平区,120101,6,0,5,0
18828,2020-03-01,中国,CN,天津市,120000,河东区,120102,15,0,11,1
18829,2020-03-01,中国,CN,天津市,120000,河西区,120103,4,0,4,0
18830,2020-03-01,中国,CN,天津市,120000,南开区,120104,6,0,4,0
18831,2020-03-01,中国,CN,天津市,120000,河北区,120105,12,0,10,0
18832,2020-03-01,中国,CN,天津市,120000,红桥区,120106,2,0,2,0
18833,2020-03-01,中国,CN,天津市,120000,东丽区,120110,4,0,4,0
18834,2020-03-01,中国,CN,天津市,120000,西青区,120111,4,0,4,0
18835,2020-03-01,中国,CN,天津市,120000,津南区,120112,2,0,1,0
18836,2020-03-01,中国,CN,天津市,120000,北辰区,120113,6,0,5,0
18837,2020-03-01,中国,CN,天津市,120000,武清区,120114,2,0,2,0
18838,2020-03-01,中国,CN,天津市,120000,宝坻区,120115,60,0,45,2
18839,2020-03-01,中国,CN,天津市,120000,滨海新区,120116,3,0,3,0
18840,2020-03-01,中国,CN,天津市,120000,宁河区,120117,4,0,3,0
18841,2020-03-01,中国,CN,天津市,120000,静海区,120118,0,0,0,0
18842,2020-03-01,中国,CN,天津市,120000,蓟州区,120119,0,0,0,0
18843,2020-03-01,中国,CN,河北省,130000,,,318,0,294,6
18844,2020-03-01,中国,CN,河北省,130000,石家庄市,130100,29,0,27,0
18845,2020-03-01,中国,CN,河北省,130000,唐山市,130200,58,0,48,1
18846,2020-03-01,中国,CN,河北省,130000,秦皇岛市,130300,10,0,9,1
18847,2020-03-01,中国,CN,河北省,130000,邯郸市,130400,32,0,31,0
18848,2020-03-01,中国,CN,河北省,130000,邢台市,130500,23,0,22,1
